interest_expense,date,total_assets,state,bank_id,gross_loans,interest_income,net_loans,charge_offs,total_deposits,id,net_interest_margin,charge_off_rate
235.0,2010-03-31,75427,OHIO,15214,47556,902.0,47106,76.03628615702479,61952,15214_20100331,0.0088,0.0016
190.0,2010-03-31,59443,GEORGIA,15216,42328,686.0,41429,78.34531013615734,52880,15216_20100331,0.0083,0.0019
4080.0,2010-03-31,1160439,IOWA,15219,691044,13595.0,680649,84.39949358989462,806461,15219_20100331,0.0082,0.0001
373.0,2010-03-31,99864,WISCONSIN,15228,87532,1228.0,85577,106.1788900331278,80597,15228_20100331,0.0086,0.0012
5032.0,2010-03-31,929280,WISCONSIN,15229,747271,12730.0,734164,89.49279646399573,820361,15229_20100331,0.0083,0.0001
360.0,2010-03-31,109168,ARKANSAS,1522,51544,1150.0,47264,54.896859319829026,86096,1522_20100331,0.0072,0.0011
817.0,2010-03-31,234267,WISCONSIN,15231,200710,3027.0,197449,99.61405349773477,198214,15231_20100331,0.0094,0.0005
854.0,2010-03-31,268801,ARKANSAS,15233,170491,2824.0,167620,76.46653619638059,219207,15233_20100331,0.0073,0.0004
85.0,2010-03-31,63346,KANSAS,15237,26553,630.0,25882,48.70622330115358,53139,15237_20100331,0.0086,0.0018
201.0,2010-03-31,73897,ARKANSAS,1523,28594,763.0,28329,43.07806940178218,65762,1523_20100331,0.0076,0.0015
1883.0,2010-03-31,658754,WISCONSIN,15241,387404,7491.0,381581,79.35452609513035,480856,15241_20100331,0.0085,0.0002
495.0,2010-03-31,210563,WISCONSIN,15242,139458,2140.0,138255,71.2034361818828,194169,15242_20100331,0.0078,0.0005
1704.0,2010-03-31,529910,WEST VIRGINIA,15243,352246,5953.0,349495,76.4819548148213,456964,15243_20100331,0.008,0.0002
269.0,2010-03-31,84794,KENTUCKY,15249,45318,968.0,44739,71.5011746655799,62571,15249_20100331,0.0082,0.0016
19.0,2010-03-31,8913,KANSAS,15254,3713,102.0,3674,51.21271257318093,7174,15254_20100331,0.0093,0.0138
207.0,2010-03-31,50281,TENNESSEE,15255,35454,657.0,35069,86.11172498465316,40725,15255_20100331,0.0089,0.0024
159.0,2010-03-31,36201,KANSAS,15257,19643,446.0,19395,59.40275650842266,32650,15257_20100331,0.0079,0.003
227.0,2010-03-31,52685,KANSAS,15258,30660,650.0,30276,68.93285672002004,43921,15258_20100331,0.008,0.0022
230.0,2010-03-31,47830,KANSAS,15259,24820,591.0,24519,80.56450023000592,30434,15259_20100331,0.0075,0.0032
204.0,2010-03-31,131567,KANSAS,15261,58399,1311.0,57698,49.01999099428222,117703,15261_20100331,0.0084,0.0008
453.0,2010-03-31,130494,KANSAS,15262,75105,1563.0,74110,72.9134896350882,101641,15262_20100331,0.0085,0.001
596.0,2010-03-31,152953,MISSOURI,15264,116811,1888.0,114859,82.90015950805119,138551,15264_20100331,0.0084,0.0007
88.0,2010-03-31,31832,NEBRASKA,15267,18719,330.0,18504,71.04081084193957,26047,15267_20100331,0.0076,0.0038
53.0,2010-03-31,25596,ALABAMA,15270,20737,389.0,20686,92.81227566403446,22288,15270_20100331,0.0131,0.0045
1210.0,2010-03-31,324140,WISCONSIN,15271,195673,3721.0,193238,74.91267721388945,257951,15271_20100331,0.0077,0.0004
793.0,2010-03-31,217738,IOWA,15272,141348,2654.0,140006,81.04121927077605,172759,15272_20100331,0.0085,0.0006
2085.0,2010-03-31,473715,ARKANSAS,1527,299706,6108.0,295957,74.672315001476,396341,1527_20100331,0.0085,0.0002
182.0,2010-03-31,53764,MISSOURI,15282,36028,575.0,35460,79.10764082543224,44825,15282_20100331,0.0073,0.0022
142.0,2010-03-31,33520,MISSOURI,15285,19522,394.0,19184,63.78295707683612,30077,15285_20100331,0.0075,0.0033
480.0,2010-03-31,223195,MINNESOTA,15286,100370,1944.0,98237,51.9549822562817,189081,15286_20100331,0.0066,0.0005
17143.0,2010-03-31,5558788,SOUTH DAKOTA,15289,3583876,63033.0,3548464,85.3838909269582,4155894,15289_20100331,0.0083,0.0
1980.0,2010-03-31,700060,ARKANSAS,1528,458451,8596.0,451171,77.06923352863805,585410,1528_20100331,0.0095,0.0002
660.0,2010-03-31,292429,OKLAHOMA,15296,225991,3785.0,223309,84.30413198180342,264885,15296_20100331,0.0107,0.0004
696.0,2010-03-31,265759,TEXAS,15300,101918,2809.0,101201,42.14636137232527,240118,15300_20100331,0.008,0.0004
839.0,2010-03-31,255494,KANSAS,15305,178980,3330.0,175680,83.95739047737385,209249,15305_20100331,0.0097,0.0005
247.0,2010-03-31,72532,NORTH DAKOTA,15306,51252,955.0,50301,78.01870550462985,64473,15306_20100331,0.0098,0.0015
72.0,2010-03-31,32866,IOWA,15308,15687,341.0,15572,57.56321159248854,27052,15308_20100331,0.0082,0.0037
5224.0,2010-03-31,1306757,ALABAMA,15310,625654,15184.0,611990,58.516095535780025,1045849,15310_20100331,0.0076,0.0001
318.0,2010-03-31,100571,IOWA,15311,63343,1288.0,62530,75.94214163397662,82339,15311_20100331,0.0096,0.0012
356.0,2010-03-31,82045,KANSAS,15312,54112,954.0,53163,83.37070898740728,63767,15312_20100331,0.0073,0.0015
442.0,2010-03-31,132909,ILLINOIS,15317,101609,1556.0,100608,92.07706035784561,109265,15317_20100331,0.0084,0.0009
159.0,2010-03-31,57458,IOWA,15320,28033,684.0,27833,54.9885411727517,50616,15320_20100331,0.0091,0.002
879.0,2010-03-31,255544,IOWA,15321,177021,2908.0,175778,85.65052356658724,205227,15321_20100331,0.0079,0.0005
688.0,2010-03-31,208330,KANSAS,15323,152989,2544.0,151460,95.52701952671678,158552,15323_20100331,0.0089,0.0006
912.0,2010-03-31,239368,MINNESOTA,15324,147759,2860.0,145255,70.15861822467373,207038,15324_20100331,0.0081,0.0005
446.0,2010-03-31,65927,OHIO,15326,9209,749.0,9123,26.477246343162292,34456,15326_20100331,0.0046,0.0029
136.0,2010-03-31,47730,KANSAS,15328,30090,573.0,29709,74.94891394838416,39639,15328_20100331,0.0092,0.0025
171.0,2010-03-31,58460,MINNESOTA,15329,40810,699.0,40339,76.10988471915624,53001,15329_20100331,0.009,0.0019
471.0,2010-03-31,157430,NORTH DAKOTA,15333,113162,1879.0,111595,82.83968762990676,134712,15333_20100331,0.0089,0.0007
376.0,2010-03-31,182379,IOWA,15334,123742,2008.0,122279,81.2134294158669,150565,15334_20100331,0.0089,0.0007
486.0,2010-03-31,159836,GEORGIA,15336,110436,2150.0,107967,75.77801485141565,142478,15336_20100331,0.0104,0.0007
468.0,2010-03-31,130037,TEXAS,15345,81479,1702.0,80562,67.77946979193835,118859,15345_20100331,0.0095,0.0008
74.0,2010-03-31,33786,TEXAS,15346,16797,353.0,16495,59.55733679953784,27696,15346_20100331,0.0083,0.0035
389.0,2010-03-31,105884,MISSOURI,15347,72599,1366.0,71546,83.69225730227988,85487,15347_20100331,0.0092,0.0012
93.0,2010-03-31,53096,OKLAHOMA,15348,18529,562.0,18346,48.62057085309941,37733,15348_20100331,0.0088,0.0026
86.0,2010-03-31,23374,KANSAS,15352,10883,223.0,10688,49.71394018326434,21499,15352_20100331,0.0059,0.0046
100.0,2010-03-31,24376,KANSAS,15353,12699,310.0,12499,60.80758939430796,20555,15353_20100331,0.0086,0.0048
148.0,2010-03-31,62283,OKLAHOMA,15354,34940,745.0,33972,61.667483526656866,55089,15354_20100331,0.0096,0.0018
122.0,2010-03-31,60944,TEXAS,15355,17825,637.0,17572,33.781913257459244,52016,15355_20100331,0.0085,0.0019
2529.0,2010-03-31,1280206,NORTH CAROLINA,15359,736078,12472.0,724651,67.6458095875539,1071243,15359_20100331,0.0078,0.0001
302.0,2010-03-31,62172,MONTANA,15362,46299,844.0,45815,83.57198883639482,54821,15362_20100331,0.0087,0.0018
75.0,2010-03-31,38987,KANSAS,15363,22499,445.0,22061,70.44641716694342,31316,15363_20100331,0.0095,0.0031
125.0,2010-03-31,39484,NEBRASKA,15364,22880,459.0,22521,79.14323868428451,28456,15364_20100331,0.0085,0.0035
187.0,2010-03-31,112136,TEXAS,15367,48530,1386.0,47751,48.062928405350725,99351,15367_20100331,0.0107,0.001
60.0,2010-03-31,27641,IOWA,15369,7279,289.0,7169,31.19805039383785,22979,15369_20100331,0.0083,0.0043
2492.0,2010-03-31,1975169,CALIFORNIA,1536,1155369,20997.0,1125167,65.58633348702546,1715551,1536_20100331,0.0094,0.0001
36.0,2010-03-31,27145,MINNESOTA,15375,13803,255.0,13536,54.96852791878173,24625,15375_20100331,0.0081,0.004
713.0,2010-03-31,235891,OHIO,15384,129706,2799.0,127922,71.28440315848718,179453,15384_20100331,0.0088,0.0005
414.0,2010-03-31,168776,WEST VIRGINIA,15397,88599,1939.0,87339,59.46728036549578,146869,15397_20100331,0.009,0.0007
3608.0,2010-03-31,1395570,OKLAHOMA,15399,719626,15501.0,706238,59.50113401610202,1186932,15399_20100331,0.0085,0.0001
268.0,2010-03-31,135595,IOWA,15405,97608,1565.0,96502,80.55796714304795,119792,15405_20100331,0.0096,0.0008
172.0,2010-03-31,88615,IOWA,15414,65997,1061.0,64983,80.58407738095238,80640,15414_20100331,0.01,0.0012
275.0,2010-03-31,64557,MISSOURI,15415,34785,721.0,34089,58.97648829605024,57801,15415_20100331,0.0069,0.0017
32.0,2010-03-31,18119,MINNESOTA,15417,5621,182.0,5503,35.01972763141148,15714,15417_20100331,0.0083,0.0062
443.0,2010-03-31,104217,MISSOURI,15423,79630,1318.0,77741,98.02292299738995,79309,15423_20100331,0.0084,0.0012
51.0,2010-03-31,20993,KANSAS,15426,16285,318.0,16058,81.7450621054775,19644,15426_20100331,0.0127,0.005
305.0,2010-03-31,98500,IOWA,15427,38671,1077.0,38334,48.28324558530871,79394,15427_20100331,0.0078,0.0012
111.0,2010-03-31,38001,IOWA,15431,21926,434.0,21647,64.68162667702512,33467,15431_20100331,0.0085,0.0029
73.0,2010-03-31,23573,SOUTH DAKOTA,15432,8225,239.0,8070,38.993042133745654,20696,15432_20100331,0.007,0.0047
2207.0,2010-03-31,579117,KENTUCKY,15437,326276,6043.0,318008,73.97461664433527,429888,15437_20100331,0.0066,0.0002
144.0,2010-03-31,49167,NORTH DAKOTA,15440,30037,561.0,29679,68.17899887436539,43531,15440_20100331,0.0085,0.0023
184.0,2010-03-31,58697,GEORGIA,15441,26461,745.0,26206,53.35206335633869,49119,15441_20100331,0.0096,0.002
122.0,2010-03-31,48167,TEXAS,15442,16000,495.0,15653,36.76657114670926,42574,15442_20100331,0.0077,0.0023
705.0,2010-03-31,273005,MINNESOTA,15443,186099,3084.0,182132,76.52701504640815,237997,15443_20100331,0.0087,0.0004
657.0,2010-03-31,345739,NORTH DAKOTA,15444,145245,3662.0,142240,45.01949663239986,315952,15444_20100331,0.0087,0.0003
860.0,2010-03-31,474718,IOWA,1545,180099,4270.0,176896,46.73915053834467,378475,1545_20100331,0.0072,0.0003
99.0,2010-03-31,36886,TEXAS,15460,11006,403.0,10917,33.47540782534036,32612,15460_20100331,0.0082,0.003
232.0,2010-03-31,119819,TEXAS,15463,70974,1329.0,70129,69.96597926830485,100233,15463_20100331,0.0092,0.001
819.0,2010-03-31,429584,FLORIDA,15465,320326,4899.0,313076,87.54921700223713,357600,15465_20100331,0.0095,0.0003
249.0,2010-03-31,259048,TEXAS,15466,151841,2572.0,149250,65.08117159190509,229329,15466_20100331,0.009,0.0004
87.0,2010-03-31,38882,KANSAS,15469,13714,399.0,13294,44.09433148694816,30149,15469_20100331,0.008,0.0032
151.0,2010-03-31,46434,NORTH DAKOTA,15471,31755,528.0,31008,77.27465297679866,40127,15471_20100331,0.0081,0.0024
381.0,2010-03-31,119630,NORTH DAKOTA,15472,94746,1578.0,93374,91.08236763041867,102516,15472_20100331,0.01,0.001
811.0,2010-03-31,228770,GEORGIA,15477,152003,2809.0,149032,72.54460048190425,205435,15477_20100331,0.0087,0.0005
476.0,2010-03-31,196332,NORTH DAKOTA,15478,143504,2284.0,141566,85.83086773051365,164936,15478_20100331,0.0092,0.0006
403.0,2010-03-31,146900,IOWA,1547,76211,1748.0,75288,68.3727773035218,110114,1547_20100331,0.0092,0.0009
152.0,2010-03-31,66582,TEXAS,15480,50730,905.0,50266,87.14783543404012,57679,15480_20100331,0.0113,0.0017
293.0,2010-03-31,102224,IOWA,15484,75630,1076.0,73880,81.81526228945415,90301,15484_20100331,0.0077,0.0011
735.0,2010-03-31,267249,MISSOURI,15489,178256,3003.0,175897,80.4045436884328,218765,15489_20100331,0.0085,0.0005
75.0,2010-03-31,20657,KANSAS,15492,13588,310.0,13369,77.89884628831139,17162,15492_20100331,0.0114,0.0057
924.0,2010-03-31,299311,GEORGIA,15496,224166,3496.0,220635,91.61289518921747,240834,15496_20100331,0.0086,0.0004
127.0,2010-03-31,72740,TEXAS,15501,27196,946.0,26784,45.11521358307506,59368,15501_20100331,0.0113,0.0017
602.0,2010-03-31,171104,IOWA,15503,103018,1918.0,101288,68.0218931533528,148905,15503_20100331,0.0077,0.0007
18567.0,2010-03-31,8473137,SOUTH CAROLINA,15504,5278683,86189.0,5192154,71.03669869744832,7309115,15504_20100331,0.008,0.0
260.0,2010-03-31,102833,IOWA,1550,67371,1203.0,65441,78.76676054981824,83082,1550_20100331,0.0092,0.0012
527.0,2010-03-31,184987,OKLAHOMA,15510,136012,2345.0,134017,83.02481755442392,161418,15510_20100331,0.0098,0.0006
975.0,2010-03-31,453675,TEXAS,15511,252234,5320.0,248109,62.27760597602362,398392,15511_20100331,0.0096,0.0002
159.0,2010-03-31,81123,TEXAS,15513,18616,757.0,18304,26.203598986442962,69853,15513_20100331,0.0074,0.0014
266.0,2010-03-31,80521,TEXAS,15519,54283,1056.0,53756,73.88836199194535,72753,15519_20100331,0.0098,0.0014
241.0,2010-03-31,133616,TEXAS,15523,27895,1405.0,27261,25.794334159680567,105686,15523_20100331,0.0087,0.0009
814.0,2010-03-31,253085,ARKANSAS,15529,77331,2199.0,76432,33.929364135163446,225268,15529_20100331,0.0055,0.0004
752.0,2010-03-31,272351,IOWA,1552,159176,2932.0,156150,69.88797336066492,223429,1552_20100331,0.008,0.0004
189.0,2010-03-31,57262,INDIANA,15532,44814,764.0,43917,92.4490569215224,47504,15532_20100331,0.01,0.0021
479.0,2010-03-31,131257,NORTH DAKOTA,15539,113470,1906.0,112290,111.18592377689542,100993,15539_20100331,0.0109,0.001
412.0,2010-03-31,223771,IOWA,1553,131938,2392.0,130452,64.72984573246069,201533,1553_20100331,0.0088,0.0005
519.0,2010-03-31,93823,NEBRASKA,15545,71100,1175.0,70453,98.2580681152548,71702,15545_20100331,0.007,0.0014
344.0,2010-03-31,108009,MISSOURI,15546,66846,1277.0,65762,69.87483264976518,94114,15546_20100331,0.0086,0.001
109.0,2010-03-31,57451,ARKANSAS,15547,28645,607.0,28023,54.720665482025346,51211,15547_20100331,0.0087,0.0019
1446.0,2010-03-31,419061,IOWA,15555,356307,5363.0,351696,96.6545652418865,363869,15555_20100331,0.0093,0.0003
972.0,2010-03-31,392914,SOUTH DAKOTA,15562,197483,3995.0,195489,56.30330033668676,347207,15562_20100331,0.0077,0.0003
783.0,2010-03-31,310482,ILLINOIS,15565,170788,3457.0,169302,66.03866317169069,256368,15565_20100331,0.0086,0.0004
394.0,2010-03-31,125982,INDIANA,15566,74657,1582.0,73910,65.07307624581793,113580,15566_20100331,0.0094,0.0009
243.0,2010-03-31,54275,IOWA,1556,38063,759.0,37578,75.25382997897266,49935,1556_20100331,0.0095,0.002
2094.0,2010-03-31,611669,TENNESSEE,15572,361439,7329.0,354004,64.96535220365858,544912,15572_20100331,0.0086,0.0002
94.0,2010-03-31,35399,IOWA,15575,22850,479.0,22576,72.58463813780021,31103,15575_20100331,0.0109,0.0032
126.0,2010-03-31,48897,MINNESOTA,15578,37703,688.0,37214,89.92798801411242,41382,15578_20100331,0.0115,0.0024
529.0,2010-03-31,131630,GEORGIA,15580,54098,1732.0,52185,51.13118625135948,102061,15580_20100331,0.0091,0.0009
1530.0,2010-03-31,517013,MISSOURI,15584,398364,6082.0,390670,90.26529452266855,432802,15584_20100331,0.0088,0.0002
380.0,2010-03-31,78012,MICHIGAN,15585,65524,979.0,65136,93.39164097784789,69745,15585_20100331,0.0077,0.0014
647.0,2010-03-31,207097,NEBRASKA,15586,161036,2733.0,158036,90.34138979717832,174932,15586_20100331,0.0101,0.0006
558.0,2010-03-31,142618,KENTUCKY,15590,91812,1825.0,90946,77.92677388674201,116707,15590_20100331,0.0089,0.0008
900.0,2010-03-31,240672,TEXAS,15591,151818,3003.0,150280,68.10354203676178,220664,15591_20100331,0.0087,0.0004
143.0,2010-03-31,42821,SOUTH DAKOTA,15593,23988,556.0,23580,69.31420676680679,34019,15593_20100331,0.0096,0.0029
207.0,2010-03-31,56946,MINNESOTA,15597,47333,759.0,46045,104.12002803970783,44223,15597_20100331,0.0097,0.0022
274.0,2010-03-31,89716,NORTH DAKOTA,15598,69391,1208.0,68225,85.86621358001383,79455,15598_20100331,0.0104,0.0012
412.0,2010-03-31,104861,GEORGIA,155,65389,1274.0,64365,69.86020361647167,92134,155_20100331,0.0082,0.0011
300.0,2010-03-31,103315,KANSAS,15604,60029,1176.0,58828,63.59233795996022,92508,15604_20100331,0.0085,0.0011
126.0,2010-03-31,46173,MISSOURI,15606,28007,551.0,27736,70.56788113169144,39304,15606_20100331,0.0092,0.0025
3502.0,2010-03-31,722880,KENTUCKY,15608,426835,7733.0,418152,78.55289779248909,532319,15608_20100331,0.0059,0.0002
547.0,2010-03-31,160150,IOWA,15610,101066,1895.0,99907,73.95150187271462,135098,15610_20100331,0.0084,0.0007
179.0,2010-03-31,84292,OKLAHOMA,15611,65968,1215.0,65209,91.66420669393722,71139,15611_20100331,0.0123,0.0014
5508.0,2010-03-31,1685645,IOWA,15614,991482,15814.0,971209,71.59478259331121,1356536,15614_20100331,0.0061,0.0001
178.0,2010-03-31,81759,OKLAHOMA,15616,41529,755.0,40661,57.43971520999025,70789,15616_20100331,0.0071,0.0014
83.0,2010-03-31,35477,MINNESOTA,15621,25786,439.0,25415,89.4925877671749,28399,15621_20100331,0.01,0.0035
468.0,2010-03-31,122762,SOUTH DAKOTA,15629,84310,1625.0,82730,75.64369833955087,109368,15629_20100331,0.0094,0.0009
153.0,2010-03-31,49189,KENTUCKY,1562,26899,439.0,26375,61.448674339499554,42922,1562_20100331,0.0058,0.0023
171.0,2010-03-31,55754,ILLINOIS,15630,35428,592.0,35084,76.47071644979184,45879,15630_20100331,0.0076,0.0022
455.0,2010-03-31,364840,INDIANA,15632,190984,3618.0,188221,58.105096131286814,323932,15632_20100331,0.0087,0.0003
13796.0,2010-03-31,2277061,ILLINOIS,15640,1361320,24562.0,1278651,77.85354181127389,1642380,15640_20100331,0.0047,0.0001
239.0,2010-03-31,85220,COLORADO,15642,57763,935.0,56795,80.6289040318001,70440,15642_20100331,0.0082,0.0014
1082.0,2010-03-31,371823,GEORGIA,15647,214245,3666.0,209746,63.705724057076566,329242,15647_20100331,0.0069,0.0003
334.0,2010-03-31,135832,IOWA,15651,73831,1496.0,72386,67.81652270044408,106738,15651_20100331,0.0086,0.0009
469.0,2010-03-31,150759,TEXAS,15657,118121,1965.0,116944,84.91555207017238,137718,15657_20100331,0.0099,0.0007
1517.0,2010-03-31,463615,MISSISSIPPI,15663,252269,5355.0,249546,69.14068019671676,360925,15663_20100331,0.0083,0.0003
514.0,2010-03-31,163295,WEST VIRGINIA,15664,135609,2152.0,134338,103.92288828548664,129267,15664_20100331,0.01,0.0008
409.0,2010-03-31,198021,TEXAS,15669,102517,2114.0,101624,58.88481350786008,172581,15669_20100331,0.0086,0.0006
411.0,2010-03-31,103764,KENTUCKY,1566,77084,1397.0,75754,89.59350939647321,84553,1566_20100331,0.0095,0.0012
463.0,2010-03-31,195280,SOUTH CAROLINA,15671,110768,2190.0,109313,68.63031931591306,159278,15671_20100331,0.0088,0.0006
507.0,2010-03-31,179324,TENNESSEE,15673,80187,2165.0,79394,52.59692079391578,150948,15673_20100331,0.0092,0.0007
694.0,2010-03-31,186750,KENTUCKY,15675,91192,2286.0,89461,62.01587466638938,144255,15675_20100331,0.0085,0.0007
1427.0,2010-03-31,359257,MINNESOTA,15684,267178,4510.0,261944,84.60696186381827,309601,15684_20100331,0.0086,0.0003
1074.0,2010-03-31,290150,TENNESSEE,15685,216006,3563.0,212575,92.32877426304199,230237,15685_20100331,0.0086,0.0004
263.0,2010-03-31,72409,INDIANA,15687,49943,899.0,49286,75.8082874457809,65014,15687_20100331,0.0088,0.0015
693.0,2010-03-31,234465,IOWA,15690,182603,2980.0,180349,88.44582632448788,203909,15690_20100331,0.0098,0.0005
48.0,2010-03-31,14127,OKLAHOMA,15694,10875,211.0,10769,84.15253575056654,12797,15694_20100331,0.0115,0.0077
274.0,2010-03-31,82267,ALABAMA,15695,42055,961.0,41874,58.43835042913963,71655,15695_20100331,0.0084,0.0014
13851.0,2010-03-31,4702391,PENNSYLVANIA,15697,2784825,50048.0,2738435,75.33264339813442,3635124,15697_20100331,0.0077,0.0
267.0,2010-03-31,80633,GEORGIA,15699,59927,1003.0,58816,82.19806020627777,71554,15699_20100331,0.0091,0.0014
583.0,2010-03-31,92791,GEORGIA,156,63699,1131.0,62426,73.53665288428691,84891,156_20100331,0.0059,0.0012
609.0,2010-03-31,140328,MISSOURI,15701,87364,1900.0,86198,72.5169518617603,118866,15701_20100331,0.0092,0.0008
1789.0,2010-03-31,482281,KENTUCKY,15703,361002,5468.0,353165,88.52473398588778,398945,15703_20100331,0.0076,0.0002
666.0,2010-03-31,155697,KENTUCKY,15708,111027,2035.0,109696,88.46879687726825,123994,15708_20100331,0.0088,0.0008
1932.0,2010-03-31,451202,INDIANA,15714,325451,5754.0,314568,87.74780956844104,358491,15714_20100331,0.0085,0.0003
1159.0,2010-03-31,391603,NORTH DAKOTA,15728,311037,5289.0,306131,88.69428919928264,345153,15728_20100331,0.0105,0.0003
400.0,2010-03-31,173091,ARKANSAS,15729,71155,1688.0,70241,46.534784653809716,150943,15729_20100331,0.0074,0.0007
296.0,2010-03-31,100174,TEXAS,15731,62685,1076.0,61708,66.47634847619766,92827,15731_20100331,0.0078,0.0011
499.0,2010-03-31,130902,IOWA,15734,109279,1749.0,108042,101.17334182359605,106789,15734_20100331,0.0095,0.0009
843.0,2010-03-31,198477,IOWA,15736,134948,2341.0,133290,73.44003967051434,181495,15736_20100331,0.0075,0.0005
224.0,2010-03-31,73641,IOWA,15738,32813,770.0,32433,55.91028978261994,58009,15738_20100331,0.0074,0.0017
268.0,2010-03-31,65118,NORTH DAKOTA,15741,39033,740.0,38540,66.85053164732615,57651,15741_20100331,0.0072,0.0017
74.0,2010-03-31,52080,MONTANA,15744,39134,719.0,38656,83.89617154266863,46076,15744_20100331,0.0124,0.0021
86.0,2010-03-31,36456,SOUTH DAKOTA,15749,11549,357.0,11367,36.28615207814595,31326,15749_20100331,0.0074,0.0031
87.0,2010-03-31,28084,MISSOURI,15751,16840,351.0,16645,64.83970238790853,25671,15751_20100331,0.0094,0.0039
1631.0,2010-03-31,483934,ILLINOIS,15752,383783,5744.0,380040,95.80856438414183,396666,15752_20100331,0.0085,0.0002
74.0,2010-03-31,46172,COLORADO,15759,6980,478.0,6842,16.4092478894858,41696,15759_20100331,0.0087,0.0024
727.0,2010-03-31,220539,ILLINOIS,15760,143341,2630.0,141720,78.92846203113251,179555,15760_20100331,0.0086,0.0006
